"setting","scenario","n_r","n_o","calibration","variant","rho","gamma","kappa","treated_nuisance","method","target","interval_method","attempted","successful","fit_failures","unavailable","target_unavailable","interval_attempted","interval_successful","bootstrap_draws_attempted","bootstrap_draws_successful","bias","bias_mcse","rmse","rmse_mcse","coverage","coverage_mcse","mean_width","width_mcse","width_ratio","width_ratio_mcse","width_difference","width_difference_mcse","ise_difference","ise_difference_mcse","integrated_rmse_ratio","integrated_rmse_ratio_mcse","ise_increase_frequency","width_increase_frequency","variance_ratio","variance_ratio_mcse","control_loss_reduction","control_loss_reduction_mcse","pseudo_variance","control_loss","imputation_mse","imputation_mse_mcse","imputation_r_squared","imputation_r_squared_mcse","mean_embed_dim","coverage_scope"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","causal_forest","integrated","grf pointwise asymptotic normal interval",10,10,0,0,0,0,0,0,0,,,0.529977616324025,0.0393340024823629,,,,,,,,,0.0406864585564852,0.0818496239091595,1.08138473186367,0.173680019111116,0.7,,1,0,0,0,10.6385275292485,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","causal_forest","profile_minus1","grf pointwise asymptotic normal interval",10,10,0,0,0,10,10,0,0,0.368234516786969,0.113408260286984,0.501347744450112,0.0974366623367456,0.7,0.144913767461894,1.28892920919244,0.117335613805636,1.07693684627538,0.117602309693431,0.0646619209215605,0.129189232208124,0.0406864585564852,0.0818496239091595,1.08138473186367,0.173680019111116,0.7,0.4,1,0,0,0,10.6385275292485,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","causal_forest","profile_plus1","grf pointwise asymptotic normal interval",10,10,0,0,0,10,10,0,0,-0.297251901442787,0.107137190057634,0.437794575517289,0.0771367804152102,0.6,0.154919333848297,1.1567242879542,0.0909392451368335,0.942339551701437,0.0876570956309476,-0.106816014248054,0.117384497048288,0.0406864585564852,0.0818496239091595,1.08138473186367,0.173680019111116,0.7,0.4,1,0,0,0,10.6385275292485,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","causal_forest","profile_zero","grf pointwise asymptotic normal interval",10,10,0,0,0,10,10,0,0,0.0291517798151493,0.0942012467102449,0.284103326630067,0.0661557167099067,0.9,0.0948683298050514,1.07943509989748,0.0826012220896316,1.41891029749584,0.170859594269623,0.266110668853554,0.117314786156841,0.0406864585564852,0.0818496239091595,1.08138473186367,0.173680019111116,0.7,0.7,1,0,0,0,10.6385275292485,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","D","above_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0545221964730142,0.12377629346036,0.375310281385028,0.0557121825421296,0.7,0.144913767461894,1.02221202543139,0.0834685058573317,0.899092540377301,0.0280264392231932,-0.111062004452342,0.0333371283475602,0.000656471723956241,0.0265431814547044,1.00136563612906,0.0552857177952656,0.4,0.2,1.0141176821412,0.020132175069852,-0.0817958359362294,0.085890726791943,10.7413106548531,2.69011618385089,1.00901369821821,0.00386529519743644,-0.000270900380746366,0.00011659044505186,3,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","D","average","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0286200828570837,0.0860643797940751,0.259774529865411,0.0455814372154953,0.8,0.126491106406735,0.772411184743602,0.0528375583870388,0.962150093463682,0.0413979598425122,-0.0409132463003289,0.0312079780497941,0.000656471723956241,0.0265431814547044,1.00136563612906,0.0552857177952656,0.4,0.4,1.0141176821412,0.020132175069852,-0.0817958359362294,0.085890726791943,10.7413106548531,2.69011618385089,1.00901369821821,0.00386529519743644,-0.000270900380746366,0.00011659044505186,3,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","D","below_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0027179692411532,0.140994414573381,0.422991976076155,0.0482989435156694,0.5,0.158113883008419,0.969917832311428,0.0599329703721896,0.899732955448407,0.0509887971926795,-0.118867494319037,0.0480294321373283,0.000656471723956241,0.0265431814547044,1.00136563612906,0.0552857177952656,0.4,0.1,1.0141176821412,0.020132175069852,-0.0817958359362294,0.085890726791943,10.7413106548531,2.69011618385089,1.00901369821821,0.00386529519743644,-0.000270900380746366,0.00011659044505186,3,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","D","integrated","pointwise conditional trial percentile bootstrap",10,10,0,0,0,0,0,200,200,,,0.490760926492693,0.053405992251551,,,,,,,,,0.000656471723956241,0.0265431814547044,1.00136563612906,0.0552857177952656,0.4,,1.0141176821412,0.020132175069852,-0.0817958359362294,0.085890726791943,10.7413106548531,2.69011618385089,1.00901369821821,0.00386529519743644,-0.000270900380746366,0.00011659044505186,3,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","D","profile_minus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,-0.00384340232411491,0.162095396512964,0.486301377622644,0.0606029765083314,0.5,0.158113883008419,1.06577447021672,0.0659900871414086,0.878330795546469,0.0542087169051666,-0.158492818054151,0.0585994304463428,0.000656471723956241,0.0265431814547044,1.00136563612906,0.0552857177952656,0.4,0.1,1.0141176821412,0.020132175069852,-0.0817958359362294,0.085890726791943,10.7413106548531,2.69011618385089,1.00901369821821,0.00386529519743644,-0.000270900380746366,0.00011659044505186,3,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","D","profile_plus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0610835680382812,0.143391914885445,0.434490936125163,0.069422380015287,0.7,0.144913767461894,1.13059615294614,0.0920190885893579,0.891350920629722,0.0276034842781686,-0.132944149256117,0.0346585942821522,0.000656471723956241,0.0265431814547044,1.00136563612906,0.0552857177952656,0.4,0.2,1.0141176821412,0.020132175069852,-0.0817958359362294,0.085890726791943,10.7413106548531,2.69011618385089,1.00901369821821,0.00386529519743644,-0.000270900380746366,0.00011659044505186,3,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","D","profile_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0286200828570832,0.086064379794075,0.259774529865411,0.0455814372154951,0.8,0.126491106406735,0.772411184743602,0.0528375583870387,0.962150093463682,0.0413979598425122,-0.0409132463003288,0.0312079780497941,0.000656471723956241,0.0265431814547044,1.00136563612906,0.0552857177952656,0.4,0.4,1.0141176821412,0.020132175069852,-0.0817958359362294,0.085890726791943,10.7413106548531,2.69011618385089,1.00901369821821,0.00386529519743644,-0.000270900380746366,0.00011659044505186,3,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","above_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0280543529058527,0.134319161344977,0.403932891278648,0.0712792930184547,0.8,0.126491106406735,0.981700123721194,0.0747497995205421,0.863146968656401,0.0313666492223701,-0.151573906162534,0.0306715230647792,-0.0030035251541103,0.0268167531045349,0.993727931510199,0.0556053614873273,0.4,0,1,0,0,0,10.6385275292485,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","average","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0472440434399662,0.0739495220319808,0.226823248189825,0.0407736108013544,1,0,0.749831133192204,0.0430957557109357,0.937596259923183,0.0363069823983974,-0.0634932978517275,0.0345332438081458,-0.0030035251541103,0.0268167531045349,0.993727931510199,0.0556053614873273,0.4,0.4,1,0,0,0,10.6385275292485,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","below_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0664337339740797,0.118517471696274,0.361705627389501,0.0484653036025821,0.8,0.126491106406735,0.942526263591924,0.0597259650734463,0.872955341932735,0.0456058093275447,-0.146259063038541,0.0512007491577572,-0.0030035251541103,0.0268167531045349,0.993727931510199,0.0556053614873273,0.4,0.2,1,0,0,0,10.6385275292485,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","integrated","pointwise conditional trial percentile bootstrap",10,10,0,0,0,0,0,200,200,,,0.487017751312927,0.0518305987767136,,,,,,,,,-0.0030035251541103,0.0268167531045349,0.993727931510199,0.0556053614873273,0.4,,1,0,0,0,10.6385275292485,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","profile_minus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0712947538770794,0.139917159047256,0.42576313190915,0.0587442599035747,0.6,0.154919333848297,1.03012967448956,0.0667945286657367,0.847085425426047,0.0487663083378061,-0.194137613781315,0.0593953211469891,-0.0030035251541103,0.0268167531045349,0.993727931510199,0.0556053614873273,0.4,0.2,1,0,0,0,10.6385275292485,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","profile_plus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0231933330028519,0.156793206800097,0.470951078121394,0.0847512885927432,0.8,0.126491106406735,1.0700150141626,0.0802439528239235,0.845803863438336,0.0346791656985628,-0.19352528803966,0.0396217936212276,-0.0030035251541103,0.0268167531045349,0.993727931510199,0.0556053614873273,0.4,0.1,1,0,0,0,10.6385275292485,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","profile_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0472440434399657,0.0739495220319808,0.226823248189825,0.0407736108013544,1,0,0.749831133192203,0.0430957557109356,0.937596259923183,0.0363069823983974,-0.0634932978517274,0.0345332438081458,-0.0030035251541103,0.0268167531045349,0.993727931510199,0.0556053614873273,0.4,0.4,1,0,0,0,10.6385275292485,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","above_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.189886889777249,0.224170597545484,0.698805510957355,0.152075108474224,0.9,0.0948683298050514,2.24631117523157,0.112708172715289,2.05706727283961,0.1702202596817,1.11303714534784,0.136784916468534,0.394342964178269,0.138585101739576,1.62536063438898,0.230733103102842,0.7,1,3.05563684823274,0.113032327939837,0,0,32.2478606656918,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","average","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.144822501072844,0.125567605660386,0.403582171482504,0.0892778618342474,1,0,1.41139507333856,0.0571671420240178,1.80201476592985,0.112681912460971,0.598070642294627,0.071732956772211,0.394342964178269,0.138585101739576,1.62536063438898,0.230733103102842,0.7,1,3.05563684823274,0.113032327939837,0,0,32.2478606656918,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","below_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0997581123684406,0.168751210913097,0.515988780541829,0.107848673441518,0.8,0.126491106406735,1.3447652579317,0.0830385009360822,1.25568864657347,0.0844838668283088,0.255979931301234,0.0831924401816077,0.394342964178269,0.138585101739576,1.62536063438898,0.230733103102842,0.7,0.9,3.05563684823274,0.113032327939837,0,0,32.2478606656918,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","integrated","pointwise conditional trial percentile bootstrap",10,10,0,0,0,0,0,200,200,,,0.796575658318956,0.0868439414786515,,,,,,,,,0.394342964178269,0.138585101739576,1.62536063438898,0.230733103102842,0.7,,3.05563684823274,0.113032327939837,0,0,32.2478606656918,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","profile_minus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0883426656201335,0.19796038202404,0.600415891052865,0.119628455635436,0.8,0.126491106406735,1.48134198027285,0.0858822932198316,1.23017414606272,0.0843713355374557,0.257074692001977,0.0927212782822759,0.394342964178269,0.138585101739576,1.62536063438898,0.230733103102842,0.7,0.8,3.05563684823274,0.113032327939837,0,0,32.2478606656918,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","profile_plus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.201302336525554,0.257836841480492,0.799275398165346,0.166994382089509,0.9,0.0948683298050514,2.50145166145959,0.128974823857641,2.05168736216228,0.171781084286526,1.23791135925733,0.154515451155524,0.394342964178269,0.138585101739576,1.62536063438898,0.230733103102842,0.7,1,3.05563684823274,0.113032327939837,0,0,32.2478606656918,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","profile_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.144822501072844,0.125567605660386,0.403582171482504,0.0892778618342473,1,0,1.41139507333856,0.0571671420240178,1.80201476592985,0.112681912460971,0.598070642294627,0.0717329567722109,0.394342964178269,0.138585101739576,1.62536063438898,0.230733103102842,0.7,1,3.05563684823274,0.113032327939837,0,0,32.2478606656918,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","oracle","above_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0611274356837001,0.121227845377718,0.368784866619525,0.0656764741516232,0.9,0.0948683298050514,0.976656251095502,0.0963785161403885,0.850228785346812,0.0355876391891442,-0.156617778788227,0.0374228443091799,-0.0246668567852185,0.02067234219637,0.947260604623403,0.039222728874175,0.4,0.1,0.926706445139418,0.0153413380053865,0,0,9.81456008101719,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","oracle","average","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0551201901048621,0.072713626306329,0.224997063120264,0.0444737571320834,1,0,0.735010667710716,0.0551628080522822,0.909342044436658,0.0314158306593284,-0.078313763333215,0.0294239282284217,-0.0246668567852185,0.02067234219637,0.947260604623403,0.039222728874175,0.4,0.1,0.926706445139418,0.0153413380053865,0,0,9.81456008101719,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","oracle","below_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0491129445260242,0.11931803446203,0.361307654846884,0.0480581568257864,0.7,0.144913767461894,0.888010052175811,0.0465642053909689,0.827086343316918,0.0449597160792977,-0.200775274454654,0.0485607640020751,-0.0246668567852185,0.02067234219637,0.947260604623403,0.039222728874175,0.4,0.2,0.926706445139418,0.0153413380053865,0,0,9.81456008101719,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","oracle","integrated","pointwise conditional trial percentile bootstrap",10,10,0,0,0,0,0,200,200,,,0.464244502889147,0.0492082855259111,,,,,,,,,-0.0246668567852185,0.02067234219637,0.947260604623403,0.039222728874175,0.4,,0.926706445139418,0.0153413380053865,0,0,9.81456008101719,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","oracle","profile_minus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0475912242945778,0.139348745166412,0.420746455296938,0.0578618882124238,0.7,0.144913767461894,0.97376459085483,0.0480143102488321,0.805555721896944,0.0447241077201128,-0.250502697416046,0.0548260337117161,-0.0246668567852185,0.02067234219637,0.947260604623403,0.039222728874175,0.4,0.1,0.926706445139418,0.0153413380053865,0,0,9.81456008101719,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","oracle","profile_plus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0626491559151453,0.141399581747909,0.428800060871302,0.0797145436819173,0.9,0.0948683298050514,1.07998370364846,0.105399407294447,0.845065316091458,0.0376519582732176,-0.183556598553802,0.0440320777541873,-0.0246668567852185,0.02067234219637,0.947260604623403,0.039222728874175,0.4,0.1,0.926706445139418,0.0153413380053865,0,0,9.81456008101719,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","oracle","profile_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0551201901048616,0.0727136263063289,0.224997063120264,0.0444737571320833,1,0,0.735010667710716,0.0551628080522821,0.909342044436659,0.0314158306593285,-0.0783137633332148,0.0294239282284217,-0.0246668567852185,0.02067234219637,0.947260604623403,0.039222728874175,0.4,0.1,0.926706445139418,0.0153413380053865,0,0,9.81456008101719,2.60832034791466,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","pooled","above_zero","unavailable",10,0,0,10,0,10,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","pooled","average","unavailable",10,0,0,10,0,10,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","pooled","below_zero","unavailable",10,0,0,10,0,10,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","pooled","integrated","unavailable",10,0,0,10,0,0,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"conditional on successful intervals"
"s4_n200_nonprognostic_rho0.0_g1_k0_dictionary_intercept",4,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","pooled","profile_minus1","unavailable",10,0,0,10,0,10,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"conditional on successful intervals"
