"setting","scenario","n_r","n_o","calibration","variant","rho","gamma","kappa","treated_nuisance","method","target","interval_method","attempted","successful","fit_failures","unavailable","target_unavailable","interval_attempted","interval_successful","bootstrap_draws_attempted","bootstrap_draws_successful","bias","bias_mcse","rmse","rmse_mcse","coverage","coverage_mcse","mean_width","width_mcse","width_ratio","width_ratio_mcse","width_difference","width_difference_mcse","ise_difference","ise_difference_mcse","integrated_rmse_ratio","integrated_rmse_ratio_mcse","ise_increase_frequency","width_increase_frequency","variance_ratio","variance_ratio_mcse","control_loss_reduction","control_loss_reduction_mcse","pseudo_variance","control_loss","imputation_mse","imputation_mse_mcse","imputation_r_squared","imputation_r_squared_mcse","mean_embed_dim","coverage_scope"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","A","above_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0441647848288572,0.203109497268603,0.610926950743966,0.145283778146555,0.7,0.144913767461894,1.34688173162536,0.0950104387379965,1.81825915670855,0.100312842345552,0.60356747459147,0.0757205357784432,0.315897771767532,0.0921217253653682,2.2012342382577,0.262531438405876,0.9,1,3.58517984217793,0.184877378198492,-2.80718420787392,0.254133766976794,17.6533503269483,4.09488830501017,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","A","average","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,-0.0180311030821082,0.14663294855776,0.440268230858238,0.072263944775745,0.6,0.154919333848297,0.87610141724344,0.0592806656536945,1.67870503430236,0.104755705575048,0.347989280876984,0.0521631063696086,0.315897771767532,0.0921217253653682,2.2012342382577,0.262531438405876,0.9,1,3.58517984217793,0.184877378198492,-2.80718420787392,0.254133766976794,17.6533503269483,4.09488830501017,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","A","below_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,-0.0802269909930716,0.143100705931632,0.43673410495058,0.10194524579848,0.8,0.126491106406735,1.41820769453127,0.0781424703246738,2.02250931007149,0.130354280664491,0.705917635709394,0.0724079542698231,0.315897771767532,0.0921217253653682,2.2012342382577,0.262531438405876,0.9,1,3.58517984217793,0.184877378198492,-2.80718420787392,0.254133766976794,17.6533503269483,4.09488830501017,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","A","integrated","pointwise conditional trial percentile bootstrap",10,10,0,0,0,0,0,200,200,,,0.630909348839885,0.0824208486799129,,,,,,,,,0.315897771767532,0.0921217253653682,2.2012342382577,0.262531438405876,0.9,,3.58517984217793,0.184877378198492,-2.80718420787392,0.254133766976794,17.6533503269483,4.09488830501017,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","A","profile_minus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,-0.0967743489415292,0.152164674189951,0.466639118864957,0.103868026302765,0.8,0.126491106406735,1.49675687241938,0.0787493429292062,1.82913569515103,0.0898275832993405,0.671298495964945,0.062129462085924,0.315897771767532,0.0921217253653682,2.2012342382577,0.262531438405876,0.9,1,3.58517984217793,0.184877378198492,-2.80718420787392,0.254133766976794,17.6533503269483,4.09488830501017,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","A","profile_plus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.060712142777312,0.217338981593896,0.654837430636842,0.16468040192105,0.8,0.126491106406735,1.44608470189981,0.108470915979953,1.70597088516054,0.0777217623943813,0.60193391740876,0.0777711352724365,0.315897771767532,0.0921217253653682,2.2012342382577,0.262531438405876,0.9,1,3.58517984217793,0.184877378198492,-2.80718420787392,0.254133766976794,17.6533503269483,4.09488830501017,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","A","profile_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,-0.0180311030821086,0.14663294855776,0.440268230858238,0.0722639447757449,0.6,0.154919333848297,0.87610141724344,0.0592806656536944,1.67870503430236,0.104755705575048,0.347989280876983,0.0521631063696086,0.315897771767532,0.0921217253653682,2.2012342382577,0.262531438405876,0.9,1,3.58517984217793,0.184877378198492,-2.80718420787392,0.254133766976794,17.6533503269483,4.09488830501017,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","causal_forest","above_zero","grf pointwise asymptotic normal interval",10,0,0,0,10,10,0,0,0,,,,,,,,,,,,,0.161673995653167,0.0295802834647773,1.72280641641089,0.247130502811219,0.9,,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","causal_forest","average","grf pointwise asymptotic normal interval",10,0,0,0,10,10,0,0,0,,,,,,,,,,,,,0.161673995653167,0.0295802834647773,1.72280641641089,0.247130502811219,0.9,,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","causal_forest","below_zero","grf pointwise asymptotic normal interval",10,0,0,0,10,10,0,0,0,,,,,,,,,,,,,0.161673995653167,0.0295802834647773,1.72280641641089,0.247130502811219,0.9,,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","causal_forest","integrated","grf pointwise asymptotic normal interval",10,10,0,0,0,0,0,0,0,,,0.493784194096168,0.0187941506444103,,,,,,,,,0.161673995653167,0.0295802834647773,1.72280641641089,0.247130502811219,0.9,,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","causal_forest","profile_minus1","grf pointwise asymptotic normal interval",10,10,0,0,0,10,10,0,0,0.376699275454966,0.0578442259944923,0.414748037314721,0.0555502770602466,0.6,0.154919333848297,0.949350329738368,0.090916965404736,1.16986850578312,0.114575042800336,0.123891953283938,0.0964259851298364,0.161673995653167,0.0295802834647773,1.72280641641089,0.247130502811219,0.9,0.6,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","causal_forest","profile_plus1","grf pointwise asymptotic normal interval",10,10,0,0,0,10,10,0,0,-0.459064966414771,0.0967251866349274,0.543086087978184,0.0736654287224708,0.4,0.154919333848297,0.80847454240474,0.0433543784553653,0.977517169805463,0.0652664618023928,-0.0356762420863111,0.0593336225754972,0.161673995653167,0.0295802834647773,1.72280641641089,0.247130502811219,0.9,0.5,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","causal_forest","profile_zero","grf pointwise asymptotic normal interval",10,10,0,0,0,10,10,0,0,-0.0239391774520508,0.0802066601115903,0.241807897210547,0.0333667600689779,1,0,0.782693849450653,0.036145661465442,1.50647074859627,0.0757753492008066,0.254581713084197,0.0288353690887671,0.161673995653167,0.0295802834647773,1.72280641641089,0.247130502811219,0.9,1,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","above_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0235345419770298,0.0715903593981711,0.216056683985713,0.0403155629897528,0.9,0.0948683298050514,0.659434777299798,0.0526442552121328,0.88668773159494,0.0560033427593834,-0.0838794797340967,0.0426814994538342,-0.00951634087655294,0.0179887042367508,0.94029640197059,0.103671943410728,0.7,0.2,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","average","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.00922901699712302,0.042062900044933,0.126525739659736,0.0203211945344839,1,0,0.494653297553957,0.034653898429312,0.953474544099168,0.0764175003260744,-0.0334588388124994,0.0367467489462583,-0.00951634087655294,0.0179887042367508,0.94029640197059,0.103671943410728,0.7,0.4,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","below_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,-0.00507650798278163,0.0365968258818041,0.109907779137361,0.0103659862939089,1,0,0.624856724723514,0.0497279753568973,0.892158276373622,0.0794206835508892,-0.0874333340983617,0.0507518676139514,-0.00951634087655294,0.0179887042367508,0.94029640197059,0.103671943410728,0.7,0.2,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","integrated","pointwise conditional trial percentile bootstrap",10,10,0,0,0,0,0,200,200,,,0.269504162879689,0.0258888308272305,,,,,,,,,-0.00951634087655294,0.0179887042367508,0.94029640197059,0.103671943410728,0.7,,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","profile_minus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,-0.00860839668975358,0.0452367201083472,0.13598291109186,0.0240090349976,0.9,0.0948683298050514,0.684073594021089,0.0531220611547525,0.835421752836365,0.0645329747877464,-0.141384782433341,0.0499141109849212,-0.00951634087655294,0.0179887042367508,0.94029640197059,0.103671943410728,0.7,0.1,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","profile_plus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0270664306839987,0.0814885776202828,0.245959521493199,0.0476838463866108,0.9,0.0948683298050514,0.73187162502981,0.0525136801203778,0.868927370781277,0.0486115726364841,-0.112279159461241,0.0432343903973628,-0.00951634087655294,0.0179887042367508,0.94029640197059,0.103671943410728,0.7,0.2,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","interaction_ols","profile_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.00922901699712256,0.0420629000449329,0.126525739659736,0.0203211945344839,1,0,0.494653297553957,0.0346538984293119,0.953474544099169,0.0764175003260744,-0.0334588388124993,0.0367467489462583,-0.00951634087655294,0.0179887042367508,0.94029640197059,0.103671943410728,0.7,0.4,1,0,0,0,4.95106369187677,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","above_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.00560562476303679,0.311244775200905,0.933751151987371,0.207533214141364,0.6,0.154919333848297,2.08042294069145,0.117121165774797,2.82750540964983,0.140080785432606,1.33710868365755,0.101235232794434,0.765330837212214,0.235140328257601,3.2119142433977,0.53211041093683,0.9,1,6.70801590374156,0.242968310169743,0,0,33.044206114183,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","average","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.00459642190035965,0.156325885966489,0.469000181986272,0.0923663171591061,0.8,0.126491106406735,1.26402565231633,0.0858720824136937,2.44860257543976,0.175586013923112,0.735913515949869,0.0840117264149555,0.765330837212214,0.235140328257601,3.2119142433977,0.53211041093683,0.9,1,6.70801590374156,0.242968310169743,0,0,33.044206114183,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","below_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.00358721903768458,0.108721706278391,0.326184844658956,0.0508949395412981,0.9,0.0948683298050514,1.31469944225715,0.0730161196722266,1.86295852330849,0.0815850580599657,0.602409383435279,0.0519406529316451,0.765330837212214,0.235140328257601,3.2119142433977,0.53211041093683,0.9,1,6.70801590374156,0.242968310169743,0,0,33.044206114183,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","integrated","pointwise conditional trial percentile bootstrap",10,10,0,0,0,0,0,200,200,,,0.92058659120055,0.13082031346683,,,,,,,,,0.765330837212214,0.235140328257601,3.2119142433977,0.53211041093683,0.9,,6.70801590374156,0.242968310169743,0,0,33.044206114183,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","profile_minus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0225797108255857,0.158469483191393,0.475944363626142,0.0652914919044236,0.9,0.0948683298050514,1.60557770068376,0.0993553313577659,1.94667734054524,0.0657301936655947,0.780119324229332,0.0673016793814521,0.765330837212214,0.235140328257601,3.2119142433977,0.53211041093683,0.9,1,6.70801590374156,0.242968310169743,0,0,33.044206114183,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","profile_plus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,-0.0133868670248673,0.338569157914024,1.01579568832726,0.224976753464642,0.7,0.144913767461894,2.15315142521815,0.137109240656028,2.56185758967772,0.12120945705044,1.3090006407271,0.114666237010658,0.765330837212214,0.235140328257601,3.2119142433977,0.53211041093683,0.9,1,6.70801590374156,0.242968310169743,0,0,33.044206114183,1.28770409713624,,,,,,"conditional on successful intervals"
"s3_n200_nonprognostic_rho0_g1_k0_dictionary_intercept",3,200,2000,"intercept","nonprognostic",0,1,0,"dictionary","none","profile_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.00459642190035917,0.156325885966489,0.469000181986272,0.0923663171591061,0.8,0.126491106406735,1.26402565231632,0.0858720824136936,2.44860257543976,0.175586013923112,0.735913515949868,0.0840117264149554,0.765330837212214,0.235140328257601,3.2119142433977,0.53211041093683,0.9,1,6.70801590374156,0.242968310169743,0,0,33.044206114183,1.28770409713624,,,,,,"conditional on successful intervals"
